GeoRefNo,ClassPr_S,ClassSc_S,MA_Zip1,PA-Strt,LndAc_S,ImpAc_S,OthAc_S,TtlVal_AsrYr,Neighborhood,LotArea,ParType,BldgNo_S,DwlgNo_S,YrBuilt,Foundation,RoofMatl,Ext1,Ext2,MasVnrType,Heating,Central Air,GLA,TtlBsmtSF,TotRmsAbvGrd,NmbrBRs,Fireplaces,PoolArea,GarageType,GarYrBlt,Cars,GarageArea,YrSold_YYYY,MoSold_MM,SalePrice,SaleType,SaleCond
909455050,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50014,LITTLE BLUESTEM,47700,0,143100,190800,Bluestm,3907,Dwg&Lot,0,1,1988,C'Block,CompShg,HdBoard,HdBoard,None,GasFWA,Yes,1147,1132,4,1,1,0,Attachd,1988,2,509,2016,5,220000,WRDConv,Normal
909456120,RESIDENTIAL,CONDO,50014,LITTLE BLUESTEM,31300,0,93700,125000,Bluestm,2595,Dwg&Lot,0,1,1994,Slab,CompShg,HdBoard,HdBoard,BrkFace,GasFWA,Yes,1123,0,7,3,0,0,Attachd,1994,1,238,2018,3,132900,WRDConv,Normal
909456130,RESIDENTIAL,CONDO,50014,LITTLE BLUESTEM,31900,0,95700,127600,Bluestm,2595,Dwg&Lot,0,1,1994,Slab,CompShg,HdBoard,HdBoard,BrkFace,GasFWA,Yes,1123,0,7,3,0,0,Attachd,1994,1,238,2019,2,140000,WRDConv,Normal
909460030,RESIDENTIAL,CONDO,50014,BIG BLUESTEM,14600,0,106400,121000,Bluestm,4850,Dwg&Lot,0,1,1986,Slab,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1096,0,4,2,1,0,Detachd,1986,1,288,2019,4,136000,WRDConv,Normal
909460050,RESIDENTIAL,CONDO,50010,BIG BLUESTEM,17600,0,103400,121000,Bluestm,4850,Dwg&Lot,0,1,1986,Slab,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1096,0,4,2,1,0,Detachd,1986,1,288,2017,10,133000,WRDConv,Normal
909460110,RESIDENTIAL,CONDO,50014,BIG BLUESTEM,17600,0,105800,123400,Bluestm,4850,Dwg&Lot,0,1,1986,Slab,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1125,0,4,2,1,0,Detachd,1986,1,288,2018,10,123650,WRDConv,Normal
909460120,RESIDENTIAL,CONDO,50014,BIG BLUESTEM,17600,0,105800,123400,Bluestm,4850,Dwg&Lot,0,1,1986,Slab,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1125,0,4,2,1,0,Detachd,1986,1,288,2019,4,119000,WRDConv,Normal
909475030,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50014,ASHMORE,63300,0,189900,253200,Crawfor,16050,Dwg&Lot,0,1,1968,C'Block,CompShg,HdBoard,HdBoard,BrkFace,GasFWA,Yes,1783,1139,9,4,1,0,Attachd,1968,2,550,2018,10,240000,WRDConv,Normal
909475070,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,ASHMORE,106300,0,318900,425200,Crawfor,32668,Dwg&Lot,0,1,1957,P'Conc,CompShg,Wd Sdng,Wd Sdng,Stone,GasFWA,Yes,2515,2035,11,4,2,0,Attachd,1975,2,484,2018,12,424618,WRDConv,Alloca
909475080,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50014,ASHMORE,72100,0,216200,288300,Crawfor,20624,Dwg&Lot,0,1,1958,P'Conc,CompShg,HdBoard,HdBoard,BrkFace,GasFWA,Yes,1724,1680,7,3,1,0,Attachd,1958,2,697,2018,8,264422,WRDConv,Normal
909475280,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50014,CONEFLOWER,81500,0,244400,325900,Crawfor,16012,Dwg&Lot,0,1,1989,P'Conc,CompShg,MetalSd,MetalSd,None,GasFWA,Yes,1682,1584,5,1,0,0,Attachd,1989,2,757,2018,7,309000,WRDConv,Normal
909475330,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50014,INDIANGRASS,100500,0,301300,401800,Crawfor,22493,Dwg&Lot,0,1,1992,P'Conc,CompShg,Wd Sdng,Wd Sdng,BrkFace,GasFWA,Yes,2371,2328,9,3,1,0,Attachd,1992,2,585,2018,6,424500,WRDConv,Normal
909475330,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50014,INDIANGRASS,100500,0,301300,401800,Crawfor,22493,Dwg&Lot,0,1,1992,P'Conc,CompShg,Wd Sdng,Wd Sdng,BrkFace,GasFWA,Yes,2371,2328,9,3,1,0,Attachd,1992,2,585,2017,9,400000,WRDConv,Normal
910126040,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010,RIVERSIDE,44100,0,132400,176500,IDOT&RR,20437,Dwg&Lot,0,1,1920,Brk/Til,CompShg,Wd Sdng,Wd Sdng,None,GasFWA,Yes,1451,742,5,2,1,0,Detachd,1920,2,378,2016,7,105100,WRDConv,Abnorml
910126040,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010,RIVERSIDE,44100,0,132400,176500,IDOT&RR,20437,Dwg&Lot,0,1,1920,Brk/Til,CompShg,Wd Sdng,Wd Sdng,None,GasFWA,Yes,1451,742,5,2,1,0,Detachd,1920,2,378,2016,5,255937,Other,Abnorml
910200010,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010,LINCOLN,48800,0,146200,195000,IDOT&RR,11821,Dwg&Lot,0,1,1905,Brk/Til,CompShg,MetalSd,MetalSd,BrkFace,HeatPmp,No,2188,1200,10,3,1,0,Detachd,1905,2,400,2018,4,200000,WRDConv,Normal
910200020,RESIDENTIAL,1-STORY 1945 & OLDER,50010,LINCOLN,31300,0,93900,125200,IDOT&RR,7288,Dwg&Lot,0,1,1942,C'Block,CompShg,MetalSd,MetalSd,None,GasFWA,Yes,991,991,5,2,0,0,No Data,0,0,0,2018,1,60000,WRDConv,Family
910200020,RESIDENTIAL,1-STORY 1945 & OLDER,50010,LINCOLN,31300,0,93900,125200,IDOT&RR,7288,Dwg&Lot,0,1,1942,C'Block,CompShg,MetalSd,MetalSd,None,GasFWA,Yes,991,991,5,2,0,0,No Data,0,0,0,2017,7,136900,CtrLD&I,Normal
910200110,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010,RIVERSIDE,41900,0,125800,167700,IDOT&RR,7000,Dwg&Lot,0,1,1940,Brk/Til,CompShg,Wd Sdng,Wd Sdng,None,GasFWA,Yes,1215,720,6,3,0,0,Detachd,1965,2,720,2018,6,166000,WRDConv,Normal
910200120,RESIDENTIAL,1-STORY 1945 & OLDER,50010,RIVERSIDE,40800,0,122500,163300,IDOT&RR,7000,Dwg&Lot,0,1,1939,C'Block,CompShg,MetalSd,MetalSd,None,GasFWA,Yes,1115,795,5,3,0,0,Detachd,1940,1,240,2018,4,154500,WRDConv,Normal
910201010,RESIDENTIAL,2-STORY 1945 & OLDER,50010,LINCOLN,29300,0,87900,117200,IDOT&RR,5000,Dwg&Lot,0,1,1936,Brk/Til,CompShg,BrkComm,Brk Cmn,None,GasFWA,Yes,1277,621,6,3,0,0,Detachd,1936,2,400,2019,4,132000,WRDConv,Normal
910226040,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010,MAPLE,53100,0,159200,212300,IDOT&RR,9000,Dwg&Lot,0,1,1958,C'Block,CompShg,WdShing,Wd Shng,BrkFace,GasFWA,Yes,1955,1151,7,4,0,0,Attachd,1958,1,356,2018,1,190000,WRDConv,Normal
910226060,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010,MAPLE,46000,0,137900,183900,IDOT&RR,9060,Dwg&Lot,0,1,1957,C'Block,CompShg,MetalSd,MetalSd,BrkFace,GasFWA,Yes,1638,967,6,4,0,0,Detachd,1957,1,384,2018,7,190000,WRDConv,Normal
910226060,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010,MAPLE,46000,0,137900,183900,IDOT&RR,9060,Dwg&Lot,0,1,1957,C'Block,CompShg,MetalSd,MetalSd,BrkFace,GasFWA,Yes,1638,967,6,4,0,0,Detachd,1957,1,384,2017,1,160000,WRDCash,Abnorml
910201070,RESIDENTIAL,2-STORY 1945 & OLDER,50010,LINCOLN,44000,0,131800,175800,IDOT&RR,9098,Dwg&Lot,0,1,1906,P'Conc,CompShg,Wd Sdng,Wd Sdng,None,GasHWat,Yes,2370,1065,7,4,1,0,Detachd,1991,2,686,2017,12,166655,WRDConv,Alloca
910201100,RESIDENTIAL,2-STORY 1945 & OLDER,50010,HAZEL,36900,0,110800,147700,IDOT&RR,9060,Dwg&Lot,0,1,1920,Brk/Til,CompShg,Stucco,Stucco,None,GasFWA,No,1474,689,6,3,1,0,Detachd,1940,1,200,2018,5,145000,WRDConv,Normal
910201130,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010,2ND,35900,0,107800,143700,IDOT&RR,6000,Dwg&Lot,0,1,1940,C'Block,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1090,720,5,3,0,0,Detachd,1940,1,240,2017,5,130000,WRDConv,Normal
910201150,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010,RUSSELL,31300,0,93700,125000,IDOT&RR,9060,Dwg&Lot,0,1,1940,Brk/Til,CompShg,WdShing,Wd Shng,None,GasFWA,No,890,616,5,2,1,0,Detachd,1940,1,384,2019,5,134000,WRDConv,Normal
910202010,RESIDENTIAL,1-1/2 STORY - UNFINISHED ALL AGES,50010,LINCOLN,24500,0,73400,97900,IDOT&RR,7200,Dwg&Lot,0,1,1922,Brk/Til,CompShg,Stucco,Stucco,None,GasFWA,No,816,816,5,2,0,0,Detachd,1922,1,216,2016,8,104000,WRDConv,Normal
910202040,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010,MAPLE,17800,0,53200,71000,IDOT&RR,3600,Dwg&Lot,0,1,1910,P'Conc,CompShg,Wd Sdng,Wd Sdng,None,GasFWA,No,627,396,4,2,0,0,Detachd,2018,2,484,2018,9,92900,CtrLwDn,Family
910202040,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010,MAPLE,17800,0,53200,71000,IDOT&RR,3600,Dwg&Lot,0,1,1910,P'Conc,CompShg,Wd Sdng,Wd Sdng,None,GasFWA,No,627,396,4,2,0,0,Detachd,2018,2,484,2016,1,50000,WRDConv,Normal
910202050,RESIDENTIAL,1-STORY 1945 & OLDER,50010,MAPLE,23200,0,69600,92800,IDOT&RR,3636,Dwg&Lot,0,1,1922,Brk/Til,CompShg,AsbShng,AsbShng,None,GasFWA,No,796,796,5,2,0,0,Detachd,2008,1,216,2018,11,86000,WRDConv,Family
910202090,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010,MAPLE,34700,0,104200,138900,IDOT&RR,5900,Dwg&Lot,0,1,1926,Brk/Til,CompShg,MetalSd,MetalSd,None,GasFWA,Yes,1233,869,4,4,0,0,Detachd,1926,1,207,2017,10,159675,WRDConv,Normal
910202100,RESIDENTIAL,1-STORY 1945 & OLDER,50010,MAPLE,34800,0,104400,139200,IDOT&RR,5890,Dwg&Lot,0,1,1930,Brk/Til,CompShg,Wd Sdng,Wd Sdng,None,GasFWA,Yes,816,816,5,2,0,0,Detachd,2002,1,432,2017,6,120500,WRDConv,Family
910203020,RESIDENTIAL,1-STORY 1945 & OLDER,50010,2ND,34700,0,104100,138800,IDOT&RR,6900,Dwg&Lot,0,1,1940,C'Block,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,778,740,4,2,1,0,Detachd,1966,1,924,2016,5,139900,WRDConv,Normal
910203050,RESIDENTIAL,2-STORY 1946 & NEWER,50010,RUSSELL,50500,0,151600,202100,IDOT&RR,8239,Dwg&Lot,0,1,1946,C'Block,CompShg,BrkFace,Stone,None,GasFWA,Yes,1737,775,7,3,0,0,Detachd,1987,2,720,2018,4,205000,WRDConv,Normal
910203090,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010,RUSSELL,36100,0,108200,144300,IDOT&RR,8155,Dwg&Lot,0,1,1930,C'Block,CompShg,Wd Sdng,Wd Sdng,None,GasFWA,Yes,1200,780,7,4,0,0,None,0,0,0,2018,6,132000,WRDConv,Normal
910203230,RESIDENTIAL,1-STORY 1945 & OLDER,50010,RIVERSIDE,29900,0,89500,119400,IDOT&RR,7030,Dwg&Lot,0,1,1925,Brk/Til,CompShg,MetalSd,MetalSd,None,GasFWA,Yes,641,641,4,2,0,0,Detachd,1925,1,272,2016,10,105000,WRDConv,Normal
910204020,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010,HAZEL,26900,0,80800,107700,IDOT&RR,6160,Dwg&Lot,0,1,1925,Brk/Til,CompShg,Wd Sdng,Wd Sdng,None,GasFWA,Yes,1034,572,6,2,0,0,No Data,0,0,0,2016,7,133000,WRDConv,Normal
910206130,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,HAZEL,38000,0,114000,152000,IDOT&RR,8660,Dwg&Lot,0,1,1945,C'Block,CompShg,Wd Sdng,Wd Sdng,None,GasFWA,Yes,1074,790,5,1,1,0,Detachd,1958,1,308,2017,3,107000,WRDConv,Normal
910207120,RESIDENTIAL,1-STORY 1945 & OLDER,50010,HAZEL,33600,0,100700,134300,IDOT&RR,8760,Dwg&Lot,0,1,1910,C'Block,CompShg,MetalSd,MetalSd,None,GasFWA,Yes,960,812,5,2,0,0,Detachd,1934,1,280,2018,6,156000,WRDConv,Abnorml
910225060,RESIDENTIAL,2 FAMILY CONVERSION - ALL STYLES AND AGES,50010,MAPLE,42600,0,127900,170500,IDOT&RR,9588,Dwg&Lot,0,1,1918,C'Block,CompShg,VinylSd,VinylSd,None,Gravity,No,1778,945,10,4,0,0,None,0,0,0,2017,5,155500,WRDConv,Normal
911102090,RESIDENTIAL,2-STORY 1945 & OLDER,50010,WASHINGTON,23800,0,71300,95100,IDOT&RR,5280,Dwg&Lot,0,1,1895,Stone,CompShg,Wd Sdng,Wd Sdng,None,GasFWA,No,1361,173,6,2,0,0,Detachd,1895,1,185,2018,7,86000,WRDConv,Normal
911102100,RESIDENTIAL,1-STORY 1945 & OLDER,50010,3RD,25400,0,76100,101500,IDOT&RR,4920,Dwg&Lot,0,1,1930,C'Block,CompShg,HdBoard,HdBoard,None,GasFWA,Yes,744,428,5,1,0,0,Detachd,1931,1,430,2017,7,125000,WRDConv,Normal
911103050,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010,WALNUT,45000,0,134900,179900,IDOT&RR,8373,Dwg&Lot,0,1,1915,C'Block,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1653,1016,7,3,1,0,Attachd,2012,2,984,2016,6,175000,WRDConv,Normal
911104050,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010,WASHINGTON,34400,0,103100,137500,IDOT&RR,10200,Dwg&Lot,0,1,1940,C'Block,CompShg,MetalSd,MetalSd,None,GasFWA,Yes,1183,518,7,3,0,0,Detachd,1978,2,576,2016,8,36397,Other,Abnorml
911104100,RESIDENTIAL,2-STORY 1945 & OLDER,50010,WALNUT,33600,0,100800,134400,IDOT&RR,10290,Dwg&Lot,0,1,1920,Brk/Til,CompShg,MetalSd,MetalSd,None,GasFWA,Yes,1050,400,6,3,0,0,Detachd,1970,2,484,2017,5,155000,WRDConv,Normal
911125100,RESIDENTIAL,2-STORY 1945 & OLDER,50010,2ND,34400,0,103100,137500,IDOT&RR,10950,Dwg&Lot,0,1,1918,C'Block,CompShg,VinylSd,VinylSd,None,GasFWA,No,1609,764,5,3,0,0,Detachd,1918,1,240,2016,7,115000,COD/Est,Abnorml
911128020,RESIDENTIAL,1-STORY 1945 & OLDER,50010,2ND,41100,0,123200,164300,IDOT&RR,6060,Dwg&Lot,0,1,1930,Brk/Til,CompShg,MetalSd,MetalSd,None,GasFWA,Yes,1001,837,5,2,0,0,Detachd,1930,1,216,2016,4,131750,WRDConv,Normal
911129110,RESIDENTIAL,1-STORY 1945 & OLDER,50010,KELLOGG,26700,0,80200,106900,IDOT&RR,6560,Dwg&Lot,0,1,1940,P'Conc,CompShg,Wd Sdng,Wd Sdng,None,GasFWA,No,680,440,5,1,0,0,Detachd,1980,1,308,2017,1,75000,WRDCash,Abnorml
911150070,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,WALNUT,30300,0,90900,121200,IDOT&RR,10800,Dwg&Lot,0,1,1925,P'Conc,CompShg,MetalSd,MetalSd,BrkFace,GasFWA,Yes,821,821,4,2,0,0,None,0,0,0,2019,3,102000,COD/Est,Abnorml
911175450,RESIDENTIAL,1-STORY 1945 & OLDER,50010,4TH,27500,0,82300,109800,IDOT&RR,7200,Dwg&Lot,0,1,1941,C'Block,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,729,581,4,1,0,0,Detachd,1967,1,275,2017,2,97000,COD/Est,Normal
911201050,RESIDENTIAL,1-STORY 1945 & OLDER,50010,HIGH,23500,0,70400,93900,IDOT&RR,8712,Dwg&Lot,0,1,1900,P'Conc,CompShg,HdBoard,HdBoard,None,GasFWA,No,990,808,6,3,0,0,Detachd,1956,1,287,2018,10,93900,WRDConv,Normal
911202010,RESIDENTIAL,2-STORY 1945 & OLDER,50014,HIGH,24300,0,72700,97000,IDOT&RR,8712,Dwg&Lot,0,1,1910,Brk/Til,CompShg,VinylSd,VinylSd,None,GasFWA,Yes,1171,472,6,3,0,0,None,0,0,0,2016,8,99500,WRDConv,Normal
911225090,RESIDENTIAL,1-1/2 STORY FINISHED ALL AGES,50010,CHERRY,24500,0,73300,97800,IDOT&RR,8520,Dwg&Lot,0,1,1930,C'Block,CompShg,HdBoard,HdBoard,None,GasFWA,No,1104,0,6,3,0,0,Detachd,1982,2,576,2017,8,80000,COD/Est,Normal
911370370,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,ASPEN RIDGE,29000,0,87100,116100,Crawfor,4999,Dwg&Lot,0,1,2018,P'Conc,CompShg,Stucco,Stucco,Stone,GasFWA,Yes,1797,1586,6,2,1,0,Attachd,2018,2,460,2018,9,48251,WRDConv,Alloca
911370390,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,ASPEN RIDGE,95900,0,287900,383800,Crawfor,5814,Dwg&Lot,0,1,2005,P'Conc,CompShg,Stucco,Stucco,Stone,GasFWA,Yes,1778,1573,5,2,2,0,Attachd,2005,2,495,2018,8,382500,WRDConv,Normal
911370390,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,ASPEN RIDGE,95900,0,287900,383800,Crawfor,5814,Dwg&Lot,0,1,2005,P'Conc,CompShg,Stucco,Stucco,Stone,GasFWA,Yes,1778,1573,5,2,2,0,Attachd,2005,2,495,2017,11,300000,WRDConv,Normal
911370400,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,ASPEN RIDGE,95100,0,285500,380600,Crawfor,5596,Dwg&Lot,0,1,2005,P'Conc,CompShg,Stucco,Stucco,Stone,GasFWA,Yes,1778,1573,5,2,1,0,Attachd,2005,2,538,2018,8,375000,WRDConv,Normal
911370400,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,ASPEN RIDGE,95100,0,285500,380600,Crawfor,5596,Dwg&Lot,0,1,2005,P'Conc,CompShg,Stucco,Stucco,Stone,GasFWA,Yes,1778,1573,5,2,1,0,Attachd,2005,2,538,2017,11,300000,WRDConv,Normal
911370430,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,ASPEN RIDGE,92700,0,278000,370700,Crawfor,5748,Dwg&Lot,0,1,2005,P'Conc,CompShg,Stucco,Stucco,Stone,GasFWA,Yes,1778,1573,5,2,1,0,Attachd,2005,2,495,2018,5,355000,WRDConv,Normal
911370430,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,ASPEN RIDGE,92700,0,278000,370700,Crawfor,5748,Dwg&Lot,0,1,2005,P'Conc,CompShg,Stucco,Stucco,Stone,GasFWA,Yes,1778,1573,5,2,1,0,Attachd,2005,2,495,2018,3,369000,WRDConv,Normal
911370450,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,ASPEN RIDGE,96400,0,289200,385600,Crawfor,5568,Dwg&Lot,0,1,2006,P'Conc,CompShg,Stucco,Stucco,Stone,GasFWA,Yes,1652,1600,5,2,2,0,Attachd,2006,2,473,2017,8,395000,WRDConv,Normal
911370450,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,ASPEN RIDGE,96400,0,289200,385600,Crawfor,5568,Dwg&Lot,0,1,2006,P'Conc,CompShg,Stucco,Stucco,Stone,GasFWA,Yes,1652,1600,5,2,2,0,Attachd,2006,2,473,2016,10,49682,WRDConv,Abnorml
911370460,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,ASPEN RIDGE,86800,0,260200,347000,Crawfor,4750,Dwg&Lot,0,1,2006,P'Conc,CompShg,Stucco,Stucco,Stone,GasFWA,Yes,1805,1600,5,2,1,0,Attachd,2006,2,516,2017,3,345000,WRDConv,Normal
911370470,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,GOLDEN ASPEN,87200,0,261500,348700,Crawfor,3843,Dwg&Lot,0,1,2014,P'Conc,CompShg,Stucco,Stucco,Stone,GasFWA,Yes,1628,1628,5,2,1,0,Attachd,2014,2,502,2018,1,290000,WRDConv,Normal
911370480,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,GOLDEN ASPEN,87300,0,261900,349200,Crawfor,3840,Dwg&Lot,0,1,2014,P'Conc,CompShg,Stucco,Stucco,Stone,GasFWA,Yes,1628,1628,5,2,1,0,Attachd,2014,2,502,2018,8,335000,WRDConv,Normal
911370530,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,GOLDEN ASPEN,88100,0,264100,352200,Crawfor,3842,Dwg&Lot,0,1,2004,P'Conc,CompShg,CemntBd,CmentBd,Stone,GasFWA,Yes,1651,1599,5,2,1,0,Attachd,2004,2,525,2016,5,350000,WRDConv,Normal
911370550,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,ASPEN RIDGE,85300,0,255800,341100,Crawfor,3843,Dwg&Lot,0,1,2016,C'Block,CompShg,Stucco,Stucco,No Data,GasFWA,Yes,1599,1599,5,2,1,0,Attachd,2016,2,514,2016,9,320000,NewSold,Partial
911370550,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,ASPEN RIDGE,85300,0,255800,341100,Crawfor,3843,Dwg&Lot,0,1,2016,C'Block,CompShg,Stucco,Stucco,No Data,GasFWA,Yes,1599,1599,5,2,1,0,Attachd,2016,2,514,2016,3,25000,WRDConv,Alloca
911370560,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,ASPEN RIDGE,85300,0,255800,341100,Crawfor,3843,Dwg&Lot,0,1,2016,C'Block,CompShg,Stucco,Stucco,Stone,GasFWA,Yes,1599,1599,5,2,1,0,Attachd,2016,2,471,2017,1,331000,WRDConv,Normal
911370560,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,ASPEN RIDGE,85300,0,255800,341100,Crawfor,3843,Dwg&Lot,0,1,2016,C'Block,CompShg,Stucco,Stucco,Stone,GasFWA,Yes,1599,1599,5,2,1,0,Attachd,2016,2,471,2016,3,25000,WRDConv,Alloca
911370570,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,ASPEN RIDGE,92000,0,275900,367900,Crawfor,3917,Dwg&Lot,0,1,2017,P'Conc,CompShg,Stucco,Stucco,Stone,GasFWA,Yes,1649,1649,5,2,1,0,Attachd,2017,2,516,2017,7,335000,NewSold,Partial
911370570,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,ASPEN RIDGE,92000,0,275900,367900,Crawfor,3917,Dwg&Lot,0,1,2017,P'Conc,CompShg,Stucco,Stucco,Stone,GasFWA,Yes,1649,1649,5,2,1,0,Attachd,2017,2,516,2016,8,25189,WRDConv,Alloca
911370580,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,ASPEN RIDGE,84400,0,253100,337500,Crawfor,3843,Dwg&Lot,0,1,2017,P'Conc,CompShg,Stucco,Stucco,Stone,GasFWA,Yes,1649,1649,5,2,1,0,Attachd,2017,2,473,2017,7,333574,NewSold,Partial
911370580,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50010,ASPEN RIDGE,84400,0,253100,337500,Crawfor,3843,Dwg&Lot,0,1,2017,P'Conc,CompShg,Stucco,Stucco,Stone,GasFWA,Yes,1649,1649,5,2,1,0,Attachd,2017,2,473,2016,8,24811,WRDConv,Alloca
913350070,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,CRYSTAL,54800,0,164200,219000,Mitchel,8740,Dwg&Lot,0,1,1987,C'Block,CompShg,MetalSd,MetalSd,BrkFace,GasFWA,Yes,1290,1290,5,2,1,0,Attachd,1987,2,480,2017,5,255000,WRDConv,Normal
913351030,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,DIAMOND,119500,0,358600,478100,Mitchel,74860,Dwg&Lot,0,1,1992,P'Conc,CompShg,MetalSd,MetalSd,BrkFace,GasFWA,Yes,2348,2276,7,2,2,0,2 Types,1992,4,1376,2016,12,455000,WRDConv,Normal
914474060,RESIDENTIAL,1-STORY 1946 & NEWER ALL STYLES,50010,SAPPHIRE,87500,0,262600,350100,Mitchel,16349,Dwg&Lot,0,1,2001,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1724,1724,5,1,1,0,Attachd,2001,3,980,2018,5,315000,WRDConv,Normal
914474080,RESIDENTIAL,2-STORY 1946 & NEWER,50010,SAPPHIRE,97900,0,293600,391500,Mitchel,10225,Dwg&Lot,0,1,2002,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,2636,1724,9,4,1,0,BuiltIn,2002,3,631,2018,1,367000,WRDConv,Normal
914475020,RESIDENTIAL,SPLIT OR MULTI-LEVEL,50010,CRYSTAL,44600,0,133800,178400,Mitchel,9880,Dwg&Lot,0,1,1977,C'Block,CompShg,Plywood,Plywood,None,GasFWA,Yes,1118,1096,6,3,1,576,Attachd,1977,1,358,2016,11,189000,WRDConv,Normal
914452030,RESIDENTIAL,SPLIT OR MULTI-LEVEL,50010,OPAL,48100,0,144100,192200,Mitchel,8127,Dwg&Lot,0,1,1983,Wood,CompShg,HdBoard,ImStucc,BrkFace,GasFWA,Yes,1056,1056,6,2,0,0,Attachd,1983,2,576,2019,3,208000,WRDConv,Normal
914452040,RESIDENTIAL,DUPLEX - ALL STYLES AND AGES,50010,OPAL,44100,0,132400,176500,Mitchel,9675,Dwg&Lot,0,1,1977,P'Conc,CompShg,Plywood,ImStucc,BrkFace,GasFWA,Yes,1664,1664,8,4,2,0,Detachd,1977,2,618,2019,3,205000,WRDConv,Normal
914452050,RESIDENTIAL,SPLIT OR MULTI-LEVEL,50010,OPAL,47500,0,142500,190000,Mitchel,8514,Dwg&Lot,0,1,1992,Wood,CompShg,Plywood,HdBoard,None,GasFWA,Yes,1472,656,6,3,0,0,BuiltIn,1992,2,752,2016,8,192500,WRDConv,Normal
914452060,RESIDENTIAL,DUPLEX - ALL STYLES AND AGES,50010,OPAL,45500,0,136400,181900,Mitchel,8385,Dwg&Lot,0,1,1978,C'Block,CompShg,Plywood,Plywood,None,GasFWA,Yes,1664,1664,10,4,0,0,2 Types,1978,2,616,2019,5,230000,WRDConv,Normal
914452070,RESIDENTIAL,DUPLEX - ALL STYLES AND AGES,50014,OPAL,37600,0,112700,150300,Mitchel,9170,Dwg&Lot,0,1,1978,C'Block,CompShg,HdBoard,HdBoard,BrkFace,GasFWA,Yes,936,936,5,2,0,0,Attachd,1978,2,576,2016,8,156250,WRDConv,Normal
