GeoRefNo,ClassPr_S,ClassSc_S,MA_Zip1,PA-Strt,LndAc_S,ImpAc_S,OthAc_S,TtlVal_AsrYr,Neighborhood,LotArea,ParType,BldgNo_S,DwlgNo_S,YrBuilt,Foundation,RoofMatl,Ext1,Ext2,MasVnrType,Heating,Central Air,GLA,TtlBsmtSF,TotRmsAbvGrd,NmbrBRs,Fireplaces,PoolArea,GarageType,GarYrBlt,Cars,GarageArea,YrSold_YYYY,MoSold_MM,Neighborhood_RecentSoldPrice
916226030,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50014.0,IRONWOOD,62400,0,187100,249500,Timber,4084.0,Dwg&Lot,0,1,1986.0,C'Block,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1501.0,1277.0,6.0,2.0,1.0,0.0,Attachd,1986.0,2.0,512.0,2016.0,8.0,249500
916226050,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50014.0,IRONWOOD,65300,0,195900,261200,Timber,3523.0,Dwg&Lot,0,1,1986.0,C'Block,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1453.0,1453.0,5.0,2.0,2.0,0.0,Attachd,1986.0,2.0,499.0,None,None,261200
916226060,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50014.0,IRONWOOD,79100,0,237400,316500,Timber,3919.0,Dwg&Lot,0,1,1987.0,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1930.0,1930.0,7.0,3.0,1.0,0.0,Attachd,1987.0,2.0,598.0,None,None,316500
916226070,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50014.0,IRONWOOD,61400,0,184200,245600,Timber,4001.0,Dwg&Lot,0,1,1987.0,C'Block,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1501.0,1501.0,6.0,2.0,2.0,0.0,Attachd,1987.0,2.0,512.0,None,None,245600
916226080,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50014.0,IRONWOOD,64100,0,192100,256200,Timber,3903.0,Dwg&Lot,0,1,1987.0,C'Block,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1501.0,1517.0,6.0,2.0,1.0,0.0,Attachd,1987.0,2.0,512.0,None,None,256200
916226090,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50014.0,IRONWOOD,64500,0,193600,258100,Timber,4054.0,Dwg&Lot,0,1,1987.0,Brk/Til,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1501.0,1501.0,5.0,2.0,2.0,0.0,Attachd,1987.0,2.0,512.0,None,None,258100
916226100,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50014.0,IRONWOOD,67700,0,203000,270700,Timber,3523.0,Dwg&Lot,0,1,1999.0,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1391.0,1300.0,5.0,2.0,2.0,0.0,Attachd,1999.0,2.0,477.0,None,None,270700
916226110,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50014.0,IRONWOOD,65800,0,197200,263000,Timber,4100.0,Dwg&Lot,0,1,1999.0,C'Block,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1291.0,1059.0,5.0,2.0,2.0,0.0,Attachd,1999.0,2.0,498.0,None,None,263000
916226120,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50014.0,IRONWOOD,72900,0,218500,291400,Timber,4100.0,Dwg&Lot,0,1,2000.0,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1506.0,1278.0,5.0,2.0,2.0,0.0,Attachd,2000.0,2.0,543.0,None,None,291400
916226130,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50014.0,IRONWOOD,59800,0,179500,239300,Timber,3687.0,Dwg&Lot,0,1,2000.0,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1322.0,1322.0,5.0,2.0,1.0,0.0,Attachd,2000.0,2.0,586.0,None,None,239300
916226140,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50014.0,IRONWOOD,70200,0,210600,280800,Timber,4327.0,Dwg&Lot,0,1,2000.0,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1510.0,1278.0,5.0,2.0,2.0,0.0,Attachd,2000.0,2.0,543.0,None,None,280800
916226150,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50014.0,IRONWOOD,65300,0,195800,261100,Timber,3844.0,Dwg&Lot,0,1,2000.0,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1510.0,1311.0,5.0,2.0,1.0,0.0,Attachd,2000.0,2.0,543.0,None,None,261100
916226160,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50014.0,IRONWOOD,72900,0,218700,291600,Timber,3981.0,Dwg&Lot,0,1,2000.0,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1510.0,1278.0,5.0,2.0,2.0,0.0,Attachd,2000.0,2.0,543.0,2018.0,8.0,291600
916226170,RESIDENTIAL,1-STORY TWNHM - 1946 & NEWER,50014.0,IRONWOOD,67600,0,202900,270500,Timber,3517.0,Dwg&Lot,0,1,2000.0,P'Conc,CompShg,VinylSd,VinylSd,BrkFace,GasFWA,Yes,1322.0,1337.0,4.0,1.0,1.0,0.0,Attachd,2000.0,2.0,586.0,2016.0,2.0,270500
916252101,RESIDENTIAL,CONDO,50014.0,HAMILTON,16600,0,77000,93600,GrnHill,2442.0,Dwg&Lot,0,1,1986.0,C'Block,CompShg,BrkFace,BrkFace,None,GasFWA,Yes,644.0,0.0,4.0,1.0,0.0,0.0,None,0.0,0.0,0.0,None,None,93600
916252106,RESIDENTIAL,CONDO,50014.0,HAMILTON,37400,0,187600,225000,GrnHill,5492.0,Dwg&Lot,0,1,1986.0,Slab,CompShg,BrkFace,BrkFace,None,GasFWA,Yes,1305.0,0.0,4.0,2.0,0.0,0.0,None,0.0,0.0,0.0,None,None,225000
916252111,RESIDENTIAL,CONDO,50014.0,HAMILTON,18200,0,80400,98600,GrnHill,2667.0,Dwg&Lot,0,1,1986.0,Slab,CompShg,BrkFace,BrkFace,None,GasFWA,Yes,673.0,0.0,4.0,1.0,0.0,0.0,None,0.0,0.0,0.0,None,None,98600
916252116,RESIDENTIAL,CONDO,50014.0,HAMILTON,25600,0,151100,176700,GrnHill,3755.0,Dwg&Lot,0,1,1986.0,Slab,CompShg,BrkFace,BrkFace,None,GasFWA,Yes,979.0,0.0,5.0,2.0,0.0,0.0,None,0.0,0.0,0.0,None,None,176700
916252121,RESIDENTIAL,CONDO,50014.0,HAMILTON,25400,0,162600,188000,GrnHill,3722.0,Dwg&Lot,0,1,1986.0,Slab,CompShg,BrkFace,BrkFace,None,GasFWA,Yes,998.0,0.0,0.0,2.0,0.0,0.0,None,0.0,0.0,0.0,None,None,188000
916252126,RESIDENTIAL,CONDO,50014.0,HAMILTON,30200,0,196200,226400,GrnHill,4433.0,Dwg&Lot,0,1,1986.0,Slab,CompShg,BrkFace,BrkFace,None,GasFWA,Yes,1120.0,0.0,5.0,2.0,0.0,0.0,None,0.0,0.0,0.0,None,None,226400
916252131,RESIDENTIAL,CONDO,50014.0,HAMILTON,25500,0,143900,169400,GrnHill,3747.0,Dwg&Lot,0,1,1986.0,Slab,CompShg,BrkFace,BrkFace,None,GasFWA,Yes,934.0,0.0,5.0,2.0,0.0,0.0,None,0.0,0.0,0.0,None,None,169400
916252136,RESIDENTIAL,CONDO,50014.0,HAMILTON,16200,0,77600,93800,GrnHill,2372.0,Dwg&Lot,0,1,1986.0,P'Conc,CompShg,BrkFace,BrkFace,None,GasFWA,Yes,644.0,0.0,4.0,1.0,0.0,0.0,None,0.0,0.0,0.0,None,None,93800
916252141,RESIDENTIAL,CONDO,50014.0,HAMILTON,53900,0,223900,277800,GrnHill,7915.0,Dwg&Lot,0,1,1986.0,Slab,CompShg,BrkFace,BrkFace,None,GasFWA,Yes,1988.0,0.0,6.0,2.0,0.0,0.0,None,0.0,0.0,0.0,None,None,277800
916252151,RESIDENTIAL,CONDO,50014.0,HAMILTON,26500,0,165600,192100,GrnHill,3884.0,Dwg&Lot,0,1,1986.0,Slab,CompShg,BrkFace,BrkFace,None,GasFWA,Yes,1020.0,0.0,5.0,2.0,0.0,0.0,None,0.0,0.0,0.0,None,None,192100
916252156,RESIDENTIAL,CONDO,50010.0,HAMILTON,27500,0,155200,182700,GrnHill,4035.0,Dwg&Lot,0,1,1986.0,Slab,CompShg,BrkFace,BrkFace,None,GasFWA,Yes,998.0,0.0,5.0,2.0,0.0,0.0,None,0.0,0.0,0.0,None,None,182700
916252166,RESIDENTIAL,CONDO,50014.0,HAMILTON,35300,0,235300,270600,GrnHill,5178.0,Dwg&Lot,0,1,1986.0,Slab,CompShg,BrkFace,BrkFace,None,GasFWA,Yes,1378.0,0.0,7.0,2.0,0.0,0.0,None,0.0,0.0,0.0,None,None,270600
916252171,RESIDENTIAL,CONDO,50014.0,HAMILTON,24900,0,144400,169300,GrnHill,3655.0,Dwg&Lot,0,1,1986.0,Slab,CompShg,BrkFace,BrkFace,None,GasFWA,Yes,977.0,0.0,5.0,2.0,0.0,0.0,None,0.0,0.0,0.0,None,None,169300
916252176,RESIDENTIAL,CONDO,50014.0,HAMILTON,28500,0,173800,202300,GrnHill,4186.0,Dwg&Lot,0,1,1986.0,Slab,CompShg,BrkFace,BrkFace,None,GasFWA,Yes,1066.0,0.0,0.0,2.0,0.0,0.0,None,0.0,0.0,0.0,None,None,202300
916252181,RESIDENTIAL,CONDO,50014.0,HAMILTON,38700,0,232200,270900,GrnHill,5673.0,Dwg&Lot,0,1,1986.0,Slab,CompShg,BrkFace,BrkFace,None,GasFWA,Yes,1430.0,0.0,6.0,2.0,0.0,0.0,None,0.0,0.0,0.0,None,None,270900
916252186,RESIDENTIAL,CONDO,50014.0,HAMILTON,36600,0,228700,265300,GrnHill,5374.0,Dwg&Lot,0,1,1986.0,Slab,CompShg,BrkFace,BrkFace,None,GasFWA,Yes,1362.0,0.0,6.0,2.0,0.0,0.0,None,0.0,0.0,0.0,None,None,265300
916252191,RESIDENTIAL,CONDO,50014.0,HAMILTON,28700,0,169200,197900,GrnHill,4212.0,Dwg&Lot,0,1,1986.0,Slab,CompShg,BrkFace,BrkFace,None,GasFWA,Yes,1120.0,0.0,5.0,2.0,0.0,0.0,None,0.0,0.0,0.0,None,None,197900
916252196,RESIDENTIAL,CONDO,50014.0,HAMILTON,23600,0,159100,182700,GrnHill,3460.0,Dwg&Lot,0,1,1986.0,Slab,CompShg,BrkFace,BrkFace,None,GasFWA,Yes,934.0,0.0,5.0,2.0,0.0,0.0,None,0.0,0.0,0.0,None,None,182700
916252201,RESIDENTIAL,CONDO,50014.0,HAMILTON,17100,0,86900,104000,GrnHill,2512.0,Dwg&Lot,0,1,1986.0,Slab,CompShg,BrkFace,BrkFace,None,GasFWA,Yes,644.0,0.0,4.0,1.0,0.0,0.0,None,0.0,0.0,0.0,None,None,104000
916252206,RESIDENTIAL,CONDO,50014.0,HAMILTON,16600,0,85800,102400,GrnHill,2438.0,Dwg&Lot,0,1,1986.0,P'Conc,WdShngl,BrkFace,BrkFace,None,GasFWA,Yes,644.0,0.0,4.0,1.0,0.0,0.0,None,0.0,0.0,0.0,None,None,102400
916252211,RESIDENTIAL,CONDO,50014.0,HAMILTON,18500,0,90900,109400,GrnHill,2718.0,Dwg&Lot,0,1,1986.0,Slab,CompShg,BrkFace,BrkFace,None,GasFWA,Yes,695.0,0.0,4.0,1.0,0.0,0.0,None,0.0,0.0,0.0,None,None,109400
916252221,RESIDENTIAL,CONDO,50014.0,HAMILTON,20100,0,89800,109900,GrnHill,2943.0,Dwg&Lot,0,1,1986.0,Slab,CompShg,BrkFace,BrkFace,None,GasFWA,Yes,673.0,0.0,4.0,1.0,0.0,0.0,None,0.0,0.0,0.0,None,None,109900
916252226,RESIDENTIAL,CONDO,50010.0,HAMILTON,27200,0,177800,205000,GrnHill,3987.0,Dwg&Lot,0,1,1986.0,Slab,CompShg,BrkFace,BrkFace,None,GasFWA,Yes,979.0,0.0,0.0,1.0,0.0,0.0,None,0.0,0.0,0.0,None,None,205000
916252231,RESIDENTIAL,CONDO,50014.0,HAMILTON,26700,0,158900,185600,GrnHill,3917.0,Dwg&Lot,0,1,1986.0,Slab,CompShg,BrkFace,BrkFace,None,GasFWA,Yes,1040.0,0.0,5.0,2.0,0.0,0.0,None,0.0,0.0,0.0,None,None,185600
916252236,RESIDENTIAL,CONDO,50010.0,HAMILTON,30100,0,170400,200500,GrnHill,4422.0,Dwg&Lot,0,1,1986.0,Slab,CompShg,BrkFace,BrkFace,None,GasFWA,Yes,1120.0,0.0,5.0,2.0,0.0,0.0,None,0.0,0.0,0.0,None,None,200500
916252241,RESIDENTIAL,CONDO,50014.0,HAMILTON,25600,0,143900,169500,GrnHill,3758.0,Dwg&Lot,0,1,1986.0,Slab,CompShg,BrkFace,BrkFace,None,GasFWA,Yes,934.0,0.0,5.0,2.0,0.0,0.0,None,0.0,0.0,0.0,None,None,169500
916252246,RESIDENTIAL,CONDO,50014.0,HAMILTON,18100,0,76500,94600,GrnHill,2656.0,Dwg&Lot,0,1,1986.0,Slab,CompShg,BrkFace,BrkFace,None,GasFWA,Yes,644.0,0.0,4.0,1.0,0.0,0.0,None,0.0,0.0,0.0,None,None,94600
916252251,RESIDENTIAL,CONDO,50014.0,HAMILTON,35900,0,209200,245100,GrnHill,5263.0,Dwg&Lot,0,1,1986.0,Slab,CompShg,BrkFace,BrkFace,None,GasFWA,Yes,1339.0,0.0,4.0,2.0,0.0,0.0,None,0.0,0.0,0.0,None,None,245100
916252256,RESIDENTIAL,CONDO,50014.0,HAMILTON,18300,0,85600,103900,GrnHill,2689.0,Dwg&Lot,0,1,1986.0,Slab,CompShg,BrkFace,BrkFace,None,GasFWA,Yes,636.0,0.0,0.0,1.0,0.0,0.0,None,0.0,0.0,0.0,None,None,103900
916252261,RESIDENTIAL,CONDO,50014.0,HAMILTON,18100,0,88400,106500,GrnHill,2663.0,Dwg&Lot,0,1,1986.0,Slab,CompShg,BrkFace,BrkFace,None,GasFWA,Yes,673.0,0.0,4.0,1.0,0.0,0.0,None,0.0,0.0,0.0,None,None,106500
916252306,RESIDENTIAL,CONDO,50014.0,HAMILTON,26100,0,129000,155100,GrnHill,3825.0,Dwg&Lot,0,1,1986.0,Slab,CompShg,BrkFace,BrkFace,None,GasFWA,Yes,929.0,0.0,4.0,2.0,0.0,0.0,None,0.0,0.0,0.0,None,None,155100
916252311,RESIDENTIAL,CONDO,50014.0,HAMILTON,66200,0,286100,352300,GrnHill,9719.0,Dwg&Lot,0,1,1986.0,Slab,CompShg,BrkFace,BrkFace,None,GasFWA,Yes,2495.0,0.0,6.0,2.0,0.0,0.0,None,0.0,0.0,0.0,None,None,352300
916252316,RESIDENTIAL,CONDO,50010.0,HAMILTON,18100,0,88500,106600,GrnHill,2652.0,Dwg&Lot,0,1,1986.0,Slab,CompShg,BrkFace,BrkFace,None,GasFWA,Yes,644.0,0.0,4.0,1.0,0.0,0.0,None,0.0,0.0,0.0,None,None,106600
916252321,RESIDENTIAL,CONDO,50014.0,HAMILTON,25600,0,140700,166300,GrnHill,3755.0,Dwg&Lot,0,1,1986.0,Slab,CompShg,BrkFace,BrkFace,None,GasFWA,Yes,934.0,0.0,5.0,2.0,0.0,0.0,None,0.0,0.0,0.0,2019.0,2.0,166300
916252326,RESIDENTIAL,CONDO,50014.0,HAMILTON,28100,0,169900,198000,GrnHill,4120.0,Dwg&Lot,0,1,1986.0,Slab,CompShg,BrkFace,BrkFace,None,GasFWA,Yes,1107.0,0.0,5.0,2.0,0.0,0.0,None,0.0,0.0,0.0,None,None,198000
916252331,RESIDENTIAL,CONDO,50014.0,HAMILTON,38700,0,215500,254200,GrnHill,5684.0,Dwg&Lot,0,1,1986.0,Slab,CompShg,BrkFace,BrkFace,None,GasFWA,Yes,1430.0,0.0,5.0,3.0,0.0,0.0,None,0.0,0.0,0.0,None,None,254200
916252336,RESIDENTIAL,CONDO,50014.0,HAMILTON,35100,0,194800,229900,GrnHill,5145.0,Dwg&Lot,0,1,1986.0,Slab,CompShg,BrkFace,BrkFace,None,GasFWA,Yes,1363.0,0.0,5.0,2.0,0.0,0.0,None,0.0,0.0,0.0,None,None,229900
916252341,RESIDENTIAL,CONDO,50014.0,HAMILTON,30400,0,177400,207800,GrnHill,4459.0,Dwg&Lot,0,1,1986.0,Slab,CompShg,BrkFace,BrkFace,None,GasFWA,Yes,1184.0,0.0,5.0,2.0,0.0,0.0,None,0.0,0.0,0.0,None,None,207800
916252346,RESIDENTIAL,CONDO,50014.0,HAMILTON,23500,0,142200,165700,GrnHill,3452.0,Dwg&Lot,0,1,1986.0,Slab,CompShg,BrkFace,BrkFace,None,GasFWA,Yes,934.0,0.0,5.0,2.0,0.0,0.0,None,0.0,0.0,0.0,None,None,165700
916252351,RESIDENTIAL,CONDO,50010.0,HAMILTON,16200,0,86900,103100,GrnHill,2372.0,Dwg&Lot,0,1,1986.0,Slab,CompShg,BrkFace,BrkFace,None,GasFWA,Yes,644.0,0.0,4.0,1.0,0.0,0.0,None,0.0,0.0,0.0,None,None,103100
916252401,RESIDENTIAL,CONDO,50014.0,GREEN HILLS,26700,0,164700,191400,GrnHill,3919.0,Dwg&Lot,0,1,2014.0,Slab,Membran,BrkFace,BrkFace,No Data,GasFWA,Yes,928.0,0.0,3.0,1.0,0.0,0.0,No Data,0.0,0.0,0.0,None,None,191400
916252411,RESIDENTIAL,CONDO,50014.0,GREEN HILLS,28500,0,180600,209100,GrnHill,4180.0,Dwg&Lot,0,1,2014.0,Slab,Membran,BrkFace,BrkFace,No Data,GasFWA,Yes,1035.0,0.0,4.0,2.0,0.0,0.0,No Data,0.0,0.0,0.0,None,None,209100
916252416,RESIDENTIAL,CONDO,50014.0,GREEN HILLS,35100,0,222300,257400,GrnHill,5150.0,Dwg&Lot,0,1,2014.0,Slab,Membran,BrkFace,BrkFace,No Data,GasFWA,Yes,1298.0,0.0,4.0,2.0,0.0,0.0,No Data,0.0,0.0,0.0,None,None,257400
916252421,RESIDENTIAL,CONDO,50014.0,GREEN HILLS,31300,0,198500,229800,GrnHill,4597.0,Dwg&Lot,0,1,2014.0,Slab,Membran,BrkFace,BrkFace,No Data,GasFWA,Yes,1148.0,0.0,4.0,2.0,0.0,0.0,No Data,0.0,0.0,0.0,None,None,229800
916252431,RESIDENTIAL,CONDO,50014.0,GREEN HILLS,42500,0,269200,311700,GrnHill,6238.0,Dwg&Lot,0,1,2014.0,Slab,Membran,BrkFace,BrkFace,No Data,GasFWA,Yes,1583.0,0.0,4.0,2.0,0.0,0.0,No Data,0.0,0.0,0.0,None,None,311700
916252436,RESIDENTIAL,CONDO,50014.0,GREEN HILLS,28500,0,180600,209100,GrnHill,4180.0,Dwg&Lot,0,1,2014.0,Slab,Membran,BrkFace,BrkFace,No Data,GasFWA,Yes,1035.0,0.0,4.0,2.0,0.0,0.0,No Data,0.0,0.0,0.0,None,None,209100
916252441,RESIDENTIAL,CONDO,50014.0,GREEN HILLS,26700,0,164700,191400,GrnHill,3919.0,Dwg&Lot,0,1,2014.0,Slab,Membran,BrkFace,BrkFace,No Data,GasFWA,Yes,928.0,0.0,3.0,1.0,0.0,0.0,No Data,0.0,0.0,0.0,None,None,191400
916252446,RESIDENTIAL,CONDO,50014.0,GREEN HILLS,31300,0,198500,229800,GrnHill,4597.0,Dwg&Lot,0,1,2014.0,Slab,Membran,BrkFace,BrkFace,No Data,GasFWA,Yes,1148.0,0.0,4.0,2.0,0.0,0.0,No Data,0.0,0.0,0.0,None,None,229800
916252451,RESIDENTIAL,CONDO,50010.0,GREEN HILLS,28500,0,180600,209100,GrnHill,4180.0,Dwg&Lot,0,1,2014.0,Slab,Membran,BrkFace,BrkFace,No Data,GasFWA,Yes,1035.0,0.0,4.0,2.0,0.0,0.0,No Data,0.0,0.0,0.0,None,None,209100
916252456,RESIDENTIAL,CONDO,50014.0,GREEN HILLS,35100,0,222300,257400,GrnHill,5150.0,Dwg&Lot,0,1,2014.0,Slab,Membran,BrkFace,BrkFace,No Data,GasFWA,Yes,1298.0,0.0,4.0,2.0,0.0,0.0,No Data,0.0,0.0,0.0,None,None,257400
916252461,RESIDENTIAL,CONDO,50014.0,GREEN HILLS,31300,0,198500,229800,GrnHill,4597.0,Dwg&Lot,0,1,2014.0,Slab,Membran,BrkFace,BrkFace,No Data,GasFWA,Yes,1148.0,0.0,4.0,2.0,0.0,0.0,No Data,0.0,0.0,0.0,None,None,229800
916252466,RESIDENTIAL,CONDO,50014.0,GREEN HILLS,39900,0,252500,292400,GrnHill,5851.0,Dwg&Lot,0,1,2014.0,Slab,Membran,BrkFace,BrkFace,No Data,GasFWA,Yes,1458.0,0.0,4.0,2.0,0.0,0.0,No Data,0.0,0.0,0.0,None,None,292400
916252471,RESIDENTIAL,CONDO,50014.0,GREEN HILLS,42500,0,269200,311700,GrnHill,6238.0,Dwg&Lot,0,1,2014.0,Slab,Membran,BrkFace,BrkFace,No Data,GasFWA,Yes,1583.0,0.0,4.0,2.0,0.0,0.0,No Data,0.0,0.0,0.0,None,None,311700
916252476,RESIDENTIAL,CONDO,50014.0,GREEN HILLS,28500,0,180600,209100,GrnHill,4180.0,Dwg&Lot,0,1,2014.0,Slab,Membran,BrkFace,BrkFace,No Data,GasFWA,Yes,1035.0,0.0,4.0,2.0,0.0,0.0,No Data,0.0,0.0,0.0,None,None,209100
916252481,RESIDENTIAL,CONDO,50014.0,GREEN HILLS,26700,0,164700,191400,GrnHill,3919.0,Dwg&Lot,0,1,2014.0,Slab,Membran,BrkFace,BrkFace,No Data,GasFWA,Yes,928.0,0.0,3.0,1.0,0.0,0.0,No Data,0.0,0.0,0.0,None,None,191400
916252486,RESIDENTIAL,CONDO,50014.0,GREEN HILLS,31300,0,198500,229800,GrnHill,4597.0,Dwg&Lot,0,1,2014.0,Slab,Membran,BrkFace,BrkFace,No Data,GasFWA,Yes,1148.0,0.0,4.0,2.0,0.0,0.0,No Data,0.0,0.0,0.0,None,None,229800
916252491,RESIDENTIAL,CONDO,50014.0,GREEN HILLS,28500,0,180600,209100,GrnHill,4180.0,Dwg&Lot,0,1,2014.0,Slab,Membran,BrkFace,BrkFace,No Data,GasFWA,Yes,1035.0,0.0,4.0,2.0,0.0,0.0,No Data,0.0,0.0,0.0,None,None,209100
916252496,RESIDENTIAL,CONDO,50014.0,GREEN HILLS,35100,0,222300,257400,GrnHill,5150.0,Dwg&Lot,0,1,2014.0,Slab,Membran,BrkFace,BrkFace,No Data,GasFWA,Yes,1298.0,0.0,4.0,2.0,0.0,0.0,No Data,0.0,0.0,0.0,None,None,257400
916252501,RESIDENTIAL,CONDO,50014.0,GREEN HILLS,31300,0,198500,229800,GrnHill,4597.0,Dwg&Lot,0,1,2014.0,Slab,Membran,BrkFace,BrkFace,No Data,GasFWA,Yes,1148.0,0.0,4.0,2.0,0.0,0.0,No Data,0.0,0.0,0.0,None,None,229800
916252506,RESIDENTIAL,CONDO,50014.0,GREEN HILLS,39900,0,252500,292400,GrnHill,5851.0,Dwg&Lot,0,1,2014.0,Slab,Membran,BrkFace,BrkFace,No Data,GasFWA,Yes,1458.0,0.0,4.0,2.0,0.0,0.0,No Data,0.0,0.0,0.0,None,None,292400
916252511,RESIDENTIAL,CONDO,50014.0,GREEN HILLS,42500,0,269200,311700,GrnHill,6238.0,Dwg&Lot,0,1,2014.0,Slab,Membran,BrkFace,BrkFace,No Data,GasFWA,Yes,1583.0,0.0,4.0,2.0,0.0,0.0,No Data,0.0,0.0,0.0,None,None,311700
916252516,RESIDENTIAL,CONDO,50014.0,GREEN HILLS,28500,0,180600,209100,GrnHill,4180.0,Dwg&Lot,0,1,2014.0,Slab,Membran,BrkFace,BrkFace,No Data,GasFWA,Yes,1035.0,0.0,4.0,2.0,0.0,0.0,No Data,0.0,0.0,0.0,None,None,209100
916252521,RESIDENTIAL,CONDO,50014.0,GREEN HILLS,26700,0,164700,191400,GrnHill,3919.0,Dwg&Lot,0,1,2014.0,Slab,Membran,BrkFace,BrkFace,No Data,GasFWA,Yes,928.0,0.0,3.0,1.0,0.0,0.0,No Data,0.0,0.0,0.0,None,None,191400
916252526,RESIDENTIAL,CONDO,50010.0,GREEN HILLS,31300,0,198500,229800,GrnHill,4597.0,Dwg&Lot,0,1,2014.0,Slab,Membran,BrkFace,BrkFace,No Data,GasFWA,Yes,1148.0,0.0,4.0,2.0,0.0,0.0,No Data,0.0,0.0,0.0,None,None,229800
916252531,RESIDENTIAL,CONDO,50014.0,GREEN HILLS,28500,0,180600,209100,GrnHill,4180.0,Dwg&Lot,0,1,2014.0,Slab,Membran,BrkFace,BrkFace,No Data,GasFWA,Yes,1035.0,0.0,4.0,2.0,0.0,0.0,No Data,0.0,0.0,0.0,None,None,209100
916252536,RESIDENTIAL,CONDO,50014.0,GREEN HILLS,35100,0,222300,257400,GrnHill,5150.0,Dwg&Lot,0,1,2014.0,Slab,Membran,BrkFace,BrkFace,No Data,GasFWA,Yes,1298.0,0.0,4.0,2.0,0.0,0.0,No Data,0.0,0.0,0.0,None,None,257400
916252541,RESIDENTIAL,CONDO,50014.0,GREEN HILLS,31300,0,198500,229800,GrnHill,4597.0,Dwg&Lot,0,1,2014.0,Slab,Membran,BrkFace,BrkFace,No Data,GasFWA,Yes,1148.0,0.0,4.0,2.0,0.0,0.0,No Data,0.0,0.0,0.0,None,None,229800
916252546,RESIDENTIAL,CONDO,50014.0,GREEN HILLS,39900,0,252500,292400,GrnHill,5851.0,Dwg&Lot,0,1,2014.0,Slab,Membran,BrkFace,BrkFace,No Data,GasFWA,Yes,1458.0,0.0,4.0,2.0,0.0,0.0,No Data,0.0,0.0,0.0,None,None,292400
916252551,RESIDENTIAL,CONDO,50014.0,GREEN HILLS,42500,0,269200,311700,GrnHill,6238.0,Dwg&Lot,0,1,2014.0,Slab,Membran,BrkFace,BrkFace,No Data,GasFWA,Yes,1583.0,0.0,4.0,2.0,0.0,0.0,No Data,0.0,0.0,0.0,None,None,311700
916252556,RESIDENTIAL,CONDO,50014.0,GREEN HILLS,28500,0,180600,209100,GrnHill,4180.0,Dwg&Lot,0,1,2014.0,Slab,Membran,BrkFace,BrkFace,No Data,GasFWA,Yes,1035.0,0.0,4.0,2.0,0.0,0.0,No Data,0.0,0.0,0.0,None,None,209100
916260010,RESIDENTIAL,CONDO,50014.0,HAMILTON,85500,0,198700,284200,GrnHill,12548.0,Dwg&Lot,0,1,1995.0,P'Conc,CompShg,Wd Sdng,Wd Sdng,BrkFace,GasFWA,Yes,1505.0,1505.0,6.0,2.0,1.0,0.0,Attachd,1995.0,1.0,306.0,None,None,284200
916260015,RESIDENTIAL,CONDO,50014.0,HAMILTON,79000,0,191000,270000,GrnHill,11589.0,Dwg&Lot,0,1,1995.0,P'Conc,CompShg,Wd Sdng,Wd Sdng,BrkFace,GasFWA,Yes,1358.0,1358.0,5.0,2.0,0.0,0.0,Attachd,1995.0,1.0,319.0,None,None,270000
916260020,RESIDENTIAL,CONDO,50014.0,HAMILTON,80100,0,213700,293800,GrnHill,11755.0,Dwg&Lot,0,1,1995.0,P'Conc,CompShg,Wd Sdng,Wd Sdng,BrkFace,GasFWA,Yes,1352.0,1352.0,5.0,2.0,0.0,0.0,Attachd,1996.0,1.0,314.0,2019.0,5.0,293800
